Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50
23.4375,23.4375,23.73047,23.73047,23.63281,23.53516,23.04688,23.14453,23.33984,23.33984,23.24219,23.04688,23.14453,23.33984,23.33984,23.04688,23.04688,23.04688,23.33984,23.4375,23.63281,23.73047,23.53516,23.63281,23.4375,23.33984,23.73047,23.73047,23.82813,24.51172,24.51172,24.12109,23.92578,23.24219,23.24219,24.02344,24.12109,24.12109,24.12109,24.02344,23.73047,23.33984,23.33984,23.73047,23.82813,23.73047,23.63281,23.14453,23.14453,23.24219
23.4375,23.4375,23.73047,23.73047,23.63281,23.4375,23.14453,23.24219,23.33984,23.33984,23.33984,23.04688,23.04688,23.24219,23.24219,22.94922,23.04688,23.04688,23.33984,23.4375,23.4375,23.73047,23.53516,23.63281,23.4375,23.33984,23.73047,23.73047,23.82813,24.51172,24.51172,24.12109,24.02344,23.33984,23.33984,24.02344,24.02344,24.02344,24.12109,24.02344,23.73047,23.33984,23.4375,23.63281,23.82813,23.73047,23.53516,23.24219,23.04688,23.24219
23.4375,23.4375,23.73047,23.73047,23.63281,23.53516,23.14453,23.24219,23.33984,23.33984,23.24219,23.04688,23.14453,23.33984,23.24219,23.04688,23.04688,23.14453,23.24219,23.4375,23.53516,23.73047,23.53516,23.63281,23.4375,23.33984,23.73047,23.82813,23.82813,24.51172,24.51172,24.12109,24.02344,23.33984,23.24219,24.02344,24.12109,24.12109,24.12109,24.12109,23.82813,23.33984,23.4375,23.73047,23.82813,23.73047,23.53516,23.14453,23.14453,23.14453
23.4375,23.4375,23.82813,23.73047,23.63281,23.53516,23.14453,23.24219,23.33984,23.33984,23.24219,22.94922,23.14453,23.33984,23.24219,22.94922,23.04688,23.04688,23.33984,23.4375,23.53516,23.73047,23.53516,23.63281,23.33984,23.33984,23.73047,23.73047,23.73047,24.51172,24.60938,24.12109,24.02344,23.33984,23.24219,24.12109,24.12109,24.02344,24.12109,24.12109,23.73047,23.33984,23.4375,23.73047,23.82813,23.73047,23.63281,23.14453,23.14453,23.24219
23.4375,23.4375,23.73047,23.73047,23.73047,23.33984,23.14453,23.24219,23.33984,23.33984,23.33984,22.94922,23.14453,23.33984,23.24219,23.04688,22.94922,23.04688,23.33984,23.4375,23.53516,23.73047,23.63281,23.63281,23.4375,23.33984,23.73047,23.82813,23.82813,24.51172,24.60938,24.12109,24.02344,23.24219,23.24219,24.02344,24.12109,24.02344,24.12109,24.12109,23.73047,23.33984,23.4375,23.73047,23.92578,23.73047,23.63281,23.14453,23.14453,23.24219
23.53516,23.53516,23.73047,23.82813,23.73047,23.53516,23.24219,23.24219,23.4375,23.4375,23.33984,23.04688,23.14453,23.33984,23.24219,22.94922,23.04688,23.04688,23.33984,23.53516,23.4375,23.73047,23.53516,23.63281,23.4375,23.33984,23.73047,23.73047,23.82813,24.51172,24.51172,24.12109,23.92578,23.33984,23.24219,24.12109,24.12109,24.12109,24.12109,24.02344,23.82813,23.33984,23.53516,23.73047,23.82813,23.73047,23.63281,23.14453,23.14453,23.24219
23.4375,23.4375,23.73047,23.82813,23.73047,23.53516,23.24219,23.33984,23.4375,23.4375,23.4375,23.04688,23.14453,23.33984,23.33984,23.04688,23.04688,23.14453,23.33984,23.53516,23.53516,23.63281,23.53516,23.63281,23.33984,23.33984,23.73047,23.82813,23.82813,24.51172,24.51172,24.12109,24.02344,23.33984,23.33984,24.12109,24.12109,24.12109,24.12109,24.12109,23.73047,23.33984,23.4375,23.73047,23.92578,23.82813,23.63281,23.14453,23.14453,23.24219
23.53516,23.53516,23.82813,23.82813,23.73047,23.63281,23.24219,23.33984,23.4375,23.4375,23.33984,22.94922,23.14453,23.33984,23.33984,23.04688,23.04688,23.14453,23.33984,23.53516,23.53516,23.73047,23.63281,23.73047,23.53516,23.4375,23.73047,23.73047,23.63281,24.51172,24.51172,24.12109,24.02344,23.33984,23.33984,24.12109,24.21875,24.12109,24.21875,24.12109,23.82813,23.33984,23.4375,23.73047,23.92578,23.82813,23.63281,23.24219,23.24219,23.24219
23.53516,23.53516,23.82813,23.82813,23.73047,23.53516,23.24219,23.33984,23.4375,23.53516,23.33984,23.04688,23.24219,23.33984,23.33984,23.04688,23.04688,23.14453,23.4375,23.53516,23.53516,23.82813,23.63281,23.73047,23.4375,23.33984,23.73047,23.92578,23.82813,24.51172,24.60938,24.12109,24.02344,23.4375,23.33984,24.12109,24.21875,24.21875,24.21875,24.12109,23.82813,23.33984,23.53516,23.82813,23.82813,23.82813,23.53516,23.24219,23.14453,23.24219
23.53516,23.53516,23.82813,23.82813,23.73047,23.53516,23.33984,23.33984,23.4375,23.53516,23.4375,23.04688,23.24219,23.33984,23.33984,23.04688,23.14453,23.14453,23.4375,23.53516,23.53516,23.73047,23.63281,23.73047,23.4375,23.33984,23.82813,23.82813,23.82813,24.60938,24.60938,24.12109,23.92578,23.33984,23.33984,24.12109,24.21875,24.12109,24.21875,24.12109,23.82813,23.4375,23.53516,23.82813,23.92578,23.82813,23.63281,23.14453,23.14453,23.33984
23.53516,23.53516,23.82813,23.82813,23.82813,23.53516,23.24219,23.33984,23.4375,23.53516,23.4375,23.14453,23.24219,23.53516,23.33984,23.04688,23.14453,23.14453,23.33984,23.53516,23.53516,23.82813,23.82813,23.73047,23.53516,23.4375,23.82813,23.82813,23.82813,24.60938,24.60938,24.12109,24.02344,23.33984,23.33984,24.12109,24.21875,24.12109,24.21875,24.12109,23.82813,23.53516,23.53516,23.82813,24.02344,23.82813,23.63281,23.24219,23.14453,23.33984
23.53516,23.53516,23.92578,23.82813,23.73047,23.63281,23.24219,23.4375,23.53516,23.53516,23.4375,23.04688,23.24219,23.4375,23.33984,23.14453,23.14453,23.24219,23.4375,23.53516,23.53516,23.82813,23.63281,23.73047,23.53516,23.4375,23.73047,23.82813,23.82813,24.60938,24.60938,24.21875,24.02344,23.4375,23.4375,24.21875,24.31641,24.21875,24.21875,24.12109,23.92578,23.4375,23.63281,23.92578,24.02344,23.92578,23.63281,23.24219,23.24219,23.33984
23.63281,23.63281,23.92578,23.92578,23.82813,23.63281,23.33984,23.4375,23.53516,23.53516,23.53516,23.14453,23.33984,23.53516,23.4375,23.14453,23.14453,23.33984,23.53516,23.63281,23.53516,23.82813,23.73047,23.82813,23.53516,23.4375,24.02344,23.82813,23.82813,24.70703,24.70703,24.21875,24.02344,23.4375,23.4375,24.21875,24.41406,24.21875,24.31641,24.31641,23.92578,23.53516,23.63281,23.92578,24.02344,23.92578,23.73047,23.33984,23.24219,23.4375
23.63281,23.63281,23.92578,23.92578,23.82813,23.73047,23.33984,23.4375,23.53516,23.63281,23.63281,23.14453,23.33984,23.53516,23.4375,23.14453,23.24219,23.24219,23.53516,23.63281,23.63281,23.82813,23.73047,23.92578,23.63281,23.53516,23.82813,23.82813,23.92578,24.70703,24.70703,24.21875,24.12109,23.4375,23.4375,24.21875,24.41406,24.31641,24.31641,24.21875,23.92578,23.53516,23.63281,23.92578,23.92578,24.02344,23.73047,23.33984,23.33984,23.4375
23.73047,23.73047,23.92578,24.02344,23.92578,23.73047,23.33984,23.53516,23.63281,23.63281,23.63281,23.14453,23.33984,23.53516,23.4375,23.24219,23.24219,23.24219,23.53516,23.63281,23.63281,23.82813,23.73047,23.82813,23.63281,23.53516,23.82813,23.82813,23.92578,24.70703,24.80469,24.21875,24.12109,23.53516,23.53516,24.31641,24.41406,24.31641,24.31641,24.21875,24.02344,23.63281,23.73047,23.92578,24.12109,24.02344,23.73047,23.33984,23.33984,23.53516
23.63281,23.63281,23.92578,24.02344,23.92578,23.73047,23.33984,23.53516,23.63281,23.73047,23.63281,23.24219,23.4375,23.63281,23.53516,23.24219,23.24219,23.24219,23.53516,23.63281,23.63281,23.82813,23.73047,23.92578,23.73047,23.63281,23.92578,23.92578,23.92578,24.80469,24.80469,24.31641,24.21875,23.4375,23.4375,24.41406,24.51172,24.31641,24.31641,24.31641,24.02344,23.63281,23.73047,24.02344,24.12109,24.02344,23.82813,23.33984,23.33984,23.4375
23.63281,23.63281,24.02344,24.02344,23.92578,23.82813,23.4375,23.53516,23.63281,23.82813,23.73047,23.33984,23.53516,23.63281,23.53516,23.33984,23.33984,23.33984,23.53516,23.63281,23.73047,23.82813,23.82813,24.02344,23.73047,23.63281,23.92578,23.82813,24.02344,24.80469,24.90234,24.41406,24.21875,23.53516,23.53516,24.51172,24.51172,24.41406,24.31641,24.31641,24.02344,23.73047,23.82813,24.02344,24.21875,24.12109,23.92578,23.4375,23.4375,23.53516
23.82813,23.82813,24.12109,24.12109,24.02344,23.92578,23.53516,23.63281,23.73047,23.82813,23.82813,23.33984,23.53516,23.63281,23.63281,23.33984,23.33984,23.33984,23.63281,23.73047,23.73047,23.92578,23.82813,24.12109,23.92578,23.63281,23.92578,23.82813,24.02344,24.90234,24.90234,24.41406,24.31641,23.63281,23.63281,24.51172,24.60938,24.51172,24.41406,24.41406,24.12109,23.73047,23.82813,24.12109,24.21875,24.21875,24.02344,23.53516,23.4375,23.63281
23.92578,23.92578,24.21875,24.21875,24.12109,23.92578,23.63281,23.82813,23.82813,23.92578,24.02344,23.4375,23.63281,23.73047,23.73047,23.4375,23.53516,23.4375,23.63281,23.82813,23.82813,24.02344,23.92578,24.21875,24.02344,23.73047,24.02344,24.12109,24.12109,25,25,24.51172,24.31641,23.73047,23.73047,24.51172,24.70703,24.51172,24.51172,24.51172,24.21875,23.82813,23.92578,24.21875,24.21875,24.31641,24.02344,23.4375,23.53516,23.63281
24.02344,24.02344,24.31641,24.21875,24.21875,24.02344,23.53516,23.73047,23.82813,24.02344,24.02344,23.4375,23.63281,23.82813,23.73047,23.53516,23.4375,23.53516,23.73047,23.82813,23.92578,24.12109,23.92578,24.31641,24.12109,23.82813,24.02344,24.02344,24.12109,25,25.09766,24.60938,24.41406,23.82813,23.82813,24.70703,24.70703,24.60938,24.51172,24.51172,24.31641,23.92578,24.02344,24.12109,24.41406,24.41406,24.21875,23.53516,23.53516,23.73047
24.12109,24.12109,24.41406,24.41406,24.31641,24.12109,23.73047,23.92578,23.92578,24.02344,24.02344,23.53516,23.63281,23.92578,23.82813,23.53516,23.63281,23.53516,23.73047,23.92578,23.92578,24.12109,24.02344,24.31641,24.12109,23.92578,24.21875,24.12109,24.21875,25.09766,25.09766,24.60938,24.51172,23.92578,23.92578,24.80469,24.80469,24.70703,24.70703,24.70703,24.41406,23.73047,23.92578,24.31641,24.51172,24.51172,24.21875,23.73047,23.63281,23.82813
24.21875,24.21875,24.51172,24.41406,24.31641,24.12109,23.73047,23.82813,23.92578,24.02344,24.02344,23.53516,23.63281,23.82813,23.82813,23.63281,23.53516,23.63281,23.82813,23.92578,24.12109,24.21875,24.12109,24.51172,24.21875,23.92578,24.21875,24.21875,24.31641,25.19531,25.29297,24.70703,24.60938,24.02344,23.92578,24.90234,24.90234,24.70703,24.70703,24.60938,24.51172,24.02344,24.02344,24.41406,24.60938,24.60938,24.31641,23.73047,23.63281,23.82813
24.31641,24.31641,24.51172,24.51172,24.31641,24.12109,23.73047,23.82813,24.02344,24.21875,24.21875,23.53516,23.73047,23.92578,23.82813,23.63281,23.63281,23.73047,23.92578,24.12109,24.12109,24.31641,24.21875,24.51172,24.21875,24.02344,24.31641,24.31641,24.51172,25.29297,25.29297,24.80469,24.70703,24.12109,24.02344,24.90234,24.90234,24.80469,24.90234,24.80469,24.51172,24.12109,24.21875,24.51172,24.60938,24.80469,24.51172,23.73047,23.82813,24.02344
24.21875,24.21875,24.51172,24.51172,24.41406,24.21875,23.82813,23.92578,24.02344,24.51172,24.31641,23.63281,23.82813,24.02344,23.92578,23.73047,23.73047,23.82813,24.02344,24.12109,24.12109,24.31641,24.21875,24.60938,24.41406,24.12109,24.31641,24.31641,24.41406,25.39063,25.39063,24.90234,24.80469,24.12109,24.12109,25,25,24.90234,24.90234,25,24.70703,24.31641,24.31641,24.51172,24.70703,24.90234,24.60938,23.92578,23.82813,24.12109
24.31641,24.31641,24.70703,24.51172,24.51172,24.31641,24.02344,24.02344,24.21875,24.51172,24.41406,23.73047,23.92578,24.12109,24.02344,23.82813,23.92578,23.92578,24.12109,24.31641,24.31641,24.41406,24.41406,25,24.70703,24.21875,24.41406,24.51172,24.60938,25.48828,25.48828,25,25,24.21875,24.12109,25.09766,25,24.90234,25,25.29297,25,24.31641,24.41406,24.60938,24.80469,25.09766,24.80469,23.92578,23.92578,24.21875
24.51172,24.51172,24.80469,24.60938,24.60938,24.51172,24.12109,24.21875,24.41406,24.41406,24.31641,23.92578,24.02344,24.21875,24.31641,23.92578,24.02344,24.12109,24.21875,24.41406,24.51172,24.60938,24.51172,25.09766,24.90234,24.41406,24.60938,24.51172,24.70703,25.58594,25.58594,25.19531,25.19531,24.21875,24.31641,25.19531,25,25.09766,25.19531,25.58594,25.19531,24.21875,24.31641,24.80469,25,25.09766,24.90234,24.02344,24.02344,24.31641
24.60938,24.60938,24.80469,24.60938,24.60938,24.51172,24.21875,24.31641,24.41406,24.12109,24.02344,23.92578,24.12109,24.31641,24.31641,23.82813,23.92578,24.02344,24.21875,24.41406,24.41406,24.70703,24.60938,24.80469,24.70703,24.60938,24.80469,24.70703,24.80469,25.58594,25.48828,25.39063,25.39063,24.41406,24.31641,24.90234,24.90234,25.09766,25.19531,25.48828,24.80469,23.92578,24.21875,25,25.09766,25,24.80469,24.12109,24.12109,24.31641
24.51172,24.51172,24.70703,24.60938,24.51172,24.51172,24.12109,24.41406,24.31641,23.4375,23.4375,23.92578,24.12109,24.31641,24.12109,23.73047,23.63281,23.73047,23.92578,24.21875,24.21875,24.70703,24.51172,24.21875,24.02344,24.60938,25,24.90234,25,25.19531,25.29297,25.29297,25.29297,24.31641,24.12109,24.51172,24.51172,24.80469,24.90234,25.09766,24.41406,23.33984,23.82813,24.80469,25,24.60938,24.60938,24.21875,24.21875,24.02344
24.12109,24.12109,24.31641,24.41406,24.31641,24.21875,23.92578,24.31641,24.12109,22.65625,22.85156,23.73047,24.02344,24.12109,24.02344,23.33984,23.24219,23.33984,23.63281,23.82813,23.82813,24.51172,24.21875,23.24219,23.24219,24.41406,24.90234,25.09766,25,24.90234,24.90234,24.90234,24.80469,24.02344,23.92578,24.02344,24.12109,24.41406,24.51172,24.41406,23.73047,22.65625,23.14453,24.60938,24.60938,24.12109,24.12109,24.21875,24.02344,23.33984
23.73047,23.73047,23.82813,23.92578,23.82813,23.82813,23.53516,24.02344,23.73047,22.36328,22.55859,23.33984,23.53516,23.82813,23.63281,22.85156,22.75391,22.75391,23.04688,23.24219,23.14453,23.82813,23.63281,22.85156,22.85156,23.73047,24.51172,25,24.90234,24.31641,24.31641,24.41406,24.31641,23.63281,23.53516,23.4375,23.53516,23.92578,23.82813,23.53516,22.94922,22.36328,22.75391,23.92578,24.12109,23.4375,23.4375,23.73047,23.53516,22.55859
23.04688,23.04688,23.24219,23.33984,23.04688,22.94922,22.65625,23.4375,23.14453,22.16797,22.26563,22.55859,22.65625,23.04688,22.75391,22.16797,22.36328,22.36328,22.46094,22.75391,22.65625,23.04688,22.94922,22.46094,22.26563,22.94922,23.82813,24.80469,24.51172,23.92578,23.82813,23.82813,23.73047,23.24219,23.04688,22.85156,23.04688,23.24219,23.14453,22.75391,22.36328,22.16797,22.55859,23.14453,23.33984,22.94922,22.85156,23.33984,23.04688,22.26563
22.46094,22.46094,22.75391,22.65625,22.55859,22.36328,22.16797,22.55859,22.36328,22.16797,22.16797,22.16797,22.16797,22.26563,22.16797,21.97266,22.07031,22.07031,22.26563,22.46094,22.36328,22.75391,22.46094,22.16797,21.97266,22.55859,23.24219,24.31641,23.92578,23.4375,23.4375,23.33984,23.24219,22.55859,22.46094,22.46094,22.65625,22.85156,22.75391,22.46094,22.26563,22.26563,22.36328,22.75391,22.75391,22.55859,22.55859,22.85156,22.55859,22.07031
22.26563,22.26563,22.55859,22.65625,22.55859,22.36328,21.97266,22.26563,22.26563,22.26563,22.26563,22.07031,22.07031,22.26563,22.26563,21.97266,21.97266,22.07031,22.26563,22.26563,22.36328,22.55859,22.36328,22.26563,21.97266,22.07031,22.75391,23.73047,23.4375,23.24219,23.14453,22.85156,22.85156,22.26563,22.16797,22.36328,22.55859,22.46094,22.46094,22.16797,22.16797,22.26563,22.36328,22.36328,22.55859,22.46094,22.36328,22.36328,22.26563,22.07031
22.36328,22.36328,22.55859,22.65625,22.55859,22.36328,22.07031,22.16797,22.26563,22.46094,22.46094,22.07031,22.26563,22.36328,22.36328,22.07031,22.07031,22.07031,22.26563,22.36328,22.36328,22.55859,22.36328,22.46094,22.16797,21.77734,22.36328,23.24219,22.94922,22.85156,22.75391,22.55859,22.36328,21.97266,21.97266,22.55859,22.46094,22.46094,22.46094,22.36328,22.26563,22.36328,22.46094,22.46094,22.55859,22.65625,22.55859,22.16797,22.07031,22.16797
22.46094,22.46094,22.85156,22.85156,22.75391,22.55859,22.16797,22.16797,22.46094,22.55859,22.55859,22.16797,22.26563,22.46094,22.36328,22.16797,22.16797,22.16797,22.36328,22.46094,22.46094,22.65625,22.46094,22.65625,22.36328,21.875,22.07031,22.75391,22.55859,22.75391,22.75391,22.36328,22.16797,21.97266,22.07031,22.55859,22.75391,22.55859,22.65625,22.65625,22.55859,22.46094,22.55859,22.55859,22.75391,22.94922,22.75391,22.16797,22.07031,22.36328
22.55859,22.55859,22.85156,22.94922,22.85156,22.55859,22.26563,22.36328,22.46094,22.55859,22.55859,22.26563,22.36328,22.55859,22.46094,22.26563,22.26563,22.16797,22.46094,22.55859,22.46094,22.65625,22.55859,22.65625,22.36328,22.07031,22.16797,22.26563,22.26563,22.94922,22.85156,22.36328,22.07031,22.07031,22.07031,22.75391,22.75391,22.85156,22.85156,22.94922,22.65625,22.46094,22.55859,22.75391,22.94922,23.04688,22.85156,22.26563,22.26563,22.46094
22.65625,22.65625,22.94922,22.94922,22.85156,22.65625,22.36328,22.36328,22.55859,22.65625,22.65625,22.26563,22.55859,22.65625,22.55859,22.36328,22.26563,22.26563,22.46094,22.55859,22.55859,22.85156,22.65625,22.65625,22.46094,22.26563,22.36328,22.07031,22.16797,23.04688,22.94922,22.46094,22.36328,22.07031,22.07031,22.75391,22.94922,22.94922,22.94922,22.94922,22.65625,22.55859,22.65625,22.85156,23.04688,23.14453,22.85156,22.36328,22.26563,22.36328
22.55859,22.55859,22.94922,22.94922,22.85156,22.75391,22.36328,22.46094,22.55859,22.75391,22.75391,22.36328,22.55859,22.65625,22.55859,22.36328,22.26563,22.26563,22.46094,22.55859,22.55859,22.85156,22.75391,22.75391,22.55859,22.36328,22.55859,22.16797,22.36328,23.14453,23.14453,22.65625,22.46094,22.07031,22.16797,22.85156,22.94922,22.94922,22.94922,23.04688,22.75391,22.55859,22.65625,22.94922,23.04688,23.14453,22.94922,22.36328,22.36328,22.46094
22.75391,22.75391,22.94922,23.04688,22.94922,22.75391,22.46094,22.46094,22.55859,22.75391,22.75391,22.26563,22.55859,22.65625,22.55859,22.36328,22.36328,22.36328,22.55859,22.75391,22.65625,22.85156,22.75391,22.85156,22.65625,22.46094,22.65625,22.26563,22.46094,23.24219,23.24219,22.75391,22.55859,22.16797,22.16797,22.94922,23.04688,23.04688,23.14453,23.14453,22.85156,22.65625,22.75391,22.94922,23.14453,23.24219,23.04688,22.46094,22.36328,22.65625
22.75391,22.75391,23.04688,23.04688,22.94922,22.75391,22.36328,22.55859,22.65625,22.85156,22.85156,22.46094,22.55859,22.65625,22.65625,22.26563,22.36328,22.36328,22.55859,22.65625,22.75391,22.94922,22.75391,22.94922,22.65625,22.55859,22.85156,22.46094,22.55859,23.33984,23.33984,22.75391,22.75391,22.16797,22.16797,22.94922,23.14453,23.04688,23.14453,23.14453,23.04688,22.75391,22.75391,23.04688,23.14453,23.24219,23.04688,22.46094,22.46094,22.65625
22.85156,22.85156,23.14453,23.04688,22.94922,22.85156,22.55859,22.55859,22.75391,22.94922,22.85156,22.46094,22.65625,22.75391,22.65625,22.36328,22.36328,22.36328,22.65625,22.75391,22.75391,22.94922,22.85156,23.04688,22.75391,22.65625,22.85156,22.55859,22.65625,23.4375,23.4375,22.94922,22.75391,22.16797,22.16797,23.04688,23.14453,23.14453,23.14453,23.24219,23.04688,22.75391,22.85156,23.04688,23.24219,23.33984,23.14453,22.55859,22.46094,22.65625
22.85156,22.85156,23.14453,23.24219,23.04688,22.85156,22.55859,22.55859,22.75391,22.94922,22.94922,22.55859,22.75391,22.85156,22.75391,22.46094,22.46094,22.46094,22.65625,22.75391,22.75391,23.14453,22.94922,23.04688,22.85156,22.65625,22.94922,22.75391,22.75391,23.53516,23.53516,23.04688,22.94922,22.26563,22.26563,23.04688,23.14453,23.14453,23.33984,23.33984,23.04688,22.75391,22.85156,23.04688,23.33984,23.33984,23.14453,22.55859,22.55859,22.55859
22.85156,22.85156,23.24219,23.24219,23.14453,22.94922,22.55859,22.65625,22.85156,22.94922,22.94922,22.55859,22.75391,22.85156,22.75391,22.46094,22.46094,22.46094,22.65625,22.65625,22.75391,23.04688,22.94922,23.04688,22.85156,22.75391,23.04688,22.85156,22.75391,23.63281,23.63281,23.14453,23.04688,22.26563,22.26563,23.04688,23.24219,23.24219,23.33984,23.33984,23.14453,22.75391,22.94922,23.14453,23.33984,23.33984,23.14453,22.65625,22.55859,22.75391
23.04688,23.04688,23.24219,23.24219,23.14453,22.94922,22.65625,22.65625,22.85156,22.94922,22.94922,22.65625,22.75391,22.85156,22.85156,22.55859,22.55859,22.55859,22.75391,22.85156,22.85156,23.14453,23.04688,23.14453,22.94922,22.85156,23.04688,22.94922,22.94922,23.73047,23.73047,23.24219,23.14453,22.36328,22.46094,23.24219,23.33984,23.24219,23.33984,23.4375,23.24219,22.85156,22.94922,23.14453,23.4375,23.4375,23.24219,22.75391,22.65625,22.75391
23.04688,23.04688,23.24219,23.24219,23.14453,22.94922,22.65625,22.75391,22.85156,23.04688,23.04688,22.65625,22.75391,23.04688,22.85156,22.55859,22.55859,22.55859,22.75391,22.85156,22.85156,23.14453,23.04688,23.24219,22.94922,22.85156,23.14453,23.04688,23.04688,23.73047,23.82813,23.33984,23.24219,22.36328,22.36328,23.24219,23.33984,23.33984,23.4375,23.4375,23.24219,22.94922,23.04688,23.24219,23.4375,23.53516,23.24219,22.65625,22.65625,22.75391
23.04688,23.04688,23.24219,23.24219,23.14453,23.04688,22.65625,22.75391,22.94922,23.04688,23.04688,22.65625,22.85156,22.94922,22.85156,22.55859,22.55859,22.55859,22.75391,22.94922,22.94922,23.14453,23.04688,23.24219,23.04688,22.94922,23.14453,23.04688,23.04688,23.82813,23.82813,23.33984,23.24219,22.46094,22.46094,23.24219,23.33984,23.4375,23.4375,23.53516,23.33984,22.94922,23.04688,23.33984,23.4375,23.4375,23.24219,22.75391,22.65625,22.85156
23.04688,23.04688,23.24219,23.33984,23.24219,23.04688,22.75391,22.85156,22.94922,23.04688,23.14453,22.75391,22.85156,22.94922,22.85156,22.55859,22.55859,22.55859,22.75391,22.85156,22.94922,23.24219,23.14453,23.24219,23.04688,22.94922,23.24219,23.14453,23.14453,23.92578,23.82813,23.33984,23.33984,22.55859,22.55859,23.33984,23.4375,23.4375,23.63281,23.53516,23.24219,22.94922,23.04688,23.33984,23.53516,23.53516,23.33984,22.94922,22.75391,22.85156
